threshold,avg_accuracy,std_accuracy,avg_error_rate,std_error_rate,avg_runtime_sec,std_runtime_sec,avg_runtime_per_batch_sec,std_runtime_per_batch_sec,selected_fraction,std_selected_fraction,n_seeds
0.5,0.6229714291436331,,0.3770285708563668,,1.6285538514285691,,0.20356923142857114,,0.7180285714285715,,1
0.7,0.6224571440901076,,0.3775428559098925,,1.628740008571429,,0.20359250107142862,,0.4710714285714286,,1
0.9,0.6201142873082842,,0.3798857126917158,,1.6295949057142858,,0.20369936321428572,,0.24300000000000002,,1
